65 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.285313 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 34 34 1.000000 0.000000 0.531250 0.000000 0.058824 0.058824 0.000000 0.000000
66 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.287750 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 35 35 1.000000 0.000000 0.538462 0.000000 0.057143 0.057143 0.000000 0.000000
67 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.287801 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 36 36 1.000000 0.000000 0.545455 0.000000 0.055556 0.055556 0.000000 0.000000
68 1530590502.448734 33128 443 192.168.1.10 192.30.253.113 1.641741 tcp 443 S1 1622 24936 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3 29 1.000000 0.000000 0.000000 0.896552 0.000000 0.034483 0.000000 0.000000
69 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.292720 udp 53 SF 0 171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 37 37 1.000000 0.000000 0.544118 0.000000 0.054054 0.054054 0.000000 0.000000
70 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.293039 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 38 38 1.000000 0.000000 0.550725 0.000000 0.052632 0.052632 0.000000 0.000000
71 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.293091 udp 53 SF 0 171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 39 39 1.000000 0.000000 0.557143 0.000000 0.051282 0.051282 0.000000 0.000000
72 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.293246 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 40 40 1.000000 0.000000 0.563380 0.000000 0.050000 0.050000 0.000000 0.000000
73 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.297469 udp 53 SF 0 141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 41 41 1.000000 0.000000 0.569444 0.000000 0.048780 0.048780 0.000000 0.000000
74 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.297743 udp 53 SF 0 141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 42 42 1.000000 0.000000 0.575342 0.000000 0.047619 0.047619 0.000000 0.000000
75 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.317411 udp 53 SF 0 162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 43 43 1.000000 0.000000 0.581081 0.000000 0.046512 0.046512 0.000000 0.000000
76 1530590502.476560 43186 443 192.168.1.10 151.101.156.133 5.026425 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 2 30 1.000000 0.000000 0.000000 0.933333 0.000000 0.066667 0.000000 0.000000
77 1530590502.476626 43188 443 192.168.1.10 151.101.156.133 5.026428 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0.000000 0.500000 0.000000 0.000000 1.000000 0.000000 0.500000 3 31 1.000000 0.000000 0.000000 0.903226 0.000000 0.064516 0.000000 0.000000
78 1530590502.476675 43190 443 192.168.1.10 151.101.156.133 5.026997 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0.000000 0.333333 0.000000 0.000000 1.000000 0.000000 0.333333 4 32 1.000000 0.000000 0.000000 0.875000 0.000000 0.062500 0.000000 0.000000
79 1530590502.476720 43192 443 192.168.1.10 151.101.156.133 5.029331 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0.000000 0.250000 0.000000 0.000000 1.000000 0.000000 0.250000 5 33 1.000000 0.000000 0.000000 0.848485 0.000000 0.060606 0.000000 0.000000
80 1530590502.476774 43194 443 192.168.1.10 151.101.156.133 5.028935 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 0.000000 0.200000 0.000000 0.000000 1.000000 0.000000 0.200000 6 34 1.000000 0.000000 0.000000 0.823529 0.000000 0.058824 0.000000 0.000000
81 1530590502.476823 43196 443 192.168.1.10 151.101.156.133 5.029196 tcp 443 SF 636 191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0.000000 0.166667 0.000000 0.000000 1.000000 0.000000 0.166667 7 35 1.000000 0.000000 0.000000 0.800000 0.000000 0.057143 0.000000 0.000000
82 1530590502.699721 33142 443 192.168.1.10 192.30.253.113 6.046872 tcp 443 RSTO 599 2954 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 1.000000 0.142857 0.000000 0.000000 1.000000 0.000000 0.857143 4 36 1.000000 0.000000 0.000000 0.888889 0.250000 0.055556 0.000000 0.000000
83 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.906680 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 7 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 44 44 1.000000 0.000000 0.536585 0.000000 0.045455 0.045455 0.000000 0.000000
84 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.910618 udp 53 SF 0 227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 45 45 1.000000 0.000000 0.542169 0.000000 0.044444 0.044444 0.000000 0.000000
85 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 11.910895 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 46 46 1.000000 0.000000 0.547619 0.000000 0.043478 0.043478 0.000000 0.000000
